0.0000 -4.4981288e-05 0.0099995 0
1.0000 -4.4993026e-05 0.0099995 1000
2.0000 -4.4993040e-05 0.0099995 2000
3.0000 -4.4993047e-05 0.0099995 3000
4.0000 -4.4993053e-05 0.0099995 4000
5.0000 -4.4993060e-05 0.0099995 5000
6.0000 -4.4993067e-05 0.0099995 6000
7.0000 -4.4993075e-05 0.0099995 7000
8.0000 -4.4993084e-05 0.0099995 8000
9.0000 -4.4993096e-05 0.0099995 9000
10.000 -4.4993109e-05 0.0099995 10000
11.000 -4.4993124e-05 0.0099995 11000
12.000 -4.4993143e-05 0.0099995 12000
13.000 -4.4993164e-05 0.0099995 13000
14.000 -4.4993190e-05 0.0099995 14000
15.000 -4.4993221e-05 0.0099995 15000
16.000 -4.4993257e-05 0.0099995 16000
17.000 -4.4993301e-05 0.0099995 17000
18.000 -4.4993352e-05 0.0099995 18000
19.000 -4.4993414e-05 0.0099995 19000
20.000 -4.4993487e-05 0.0099995 20000
21.000 -4.4993575e-05 0.0099995 21000
22.000 -4.4993679e-05 0.0099995 22000
23.000 -4.4993805e-05 0.0099995 23000
24.000 -4.4993955e-05 0.0099995 24000
25.000 -4.4994135e-05 0.0099995 25000
26.000 -4.4994350e-05 0.0099995 26000
27.000 -4.4994609e-05 0.0099995 27000
28.000 -4.4994920e-05 0.0099995 28000
29.000 -4.4995293e-05 0.0099995 29000
30.000 -4.4995741e-05 0.0099995 30000
31.000 -4.4996280e-05 0.0099995 31000
32.000 -4.4996929e-05 0.0099995 32000
33.000 -4.4997710e-05 0.0099995 33000
34.000 -4.4998650e-05 0.0099995 34000
35.000 -4.4999784e-05 0.0099995 35000
36.000 -4.5001150e-05 0.0099995 36000
37.000 -4.5002798e-05 0.0099995 37000
38.000 -4.5004786e-05 0.0099995 38000
39.000 -4.5007185e-05 0.0099995 39000
40.000 -4.5010082e-05 0.0099995 40000
41.000 -4.5013581e-05 0.0099995 41000
42.000 -4.5017809e-05 0.0099995 42000
43.000 -4.5022920e-05 0.0099995 43000
44.000 -4.5029099e-05 0.0099995 44000
45.000 -4.5036571e-05 0.0099995 45000
46.000 -4.5045611e-05 0.0099995 46000
47.000 -4.5056551e-05 0.0099995 47000
48.000 -4.5069793e-05 0.0099995 48000
49.000 -4.5085825e-05 0.0099995 49000
50.000 -4.5105241e-05 0.0099995 50000
51.000 -4.5128760e-05 0.0099995 51000
52.000 -4.5157256e-05 0.0099995 52000
53.000 -4.5191790e-05 0.0099995 53000
54.000 -4.5233649e-05 0.0099995 54000
55.000 -4.5284399e-05 0.0099995 55000
56.000 -4.5345938e-05 0.0099995 56000
57.000 -4.5420575e-05 0.0099995 57000
58.000 -4.5511115e-05 0.0099995 58000
59.000 -4.5620965e-05 0.0099995 59000
60.000 -4.5754264e-05 0.0099995 60000
61.000 -4.5916046e-05 0.0099995 61000
62.000 -4.6112425e-05 0.0099995 62000
63.000 -4.6350838e-05 0.0099995 63000
64.000 -4.6640322e-05 0.0099995 64000
65.000 -4.6991864e-05 0.0099995 65000
66.000 -4.7418826e-05 0.0099995 66000
67.000 -4.7937453e-05 0.0099995 67000
68.000 -4.8567498e-05 0.0099995 68000
69.000 -4.9332986e-05 0.0099995 69000
70.000 -5.0263133e-05 0.0099995 70000
71.000 -5.1393471e-05 0.0099995 71000
72.000 -5.2767214e-05 0.0099995 72000
73.000 -5.4436920e-05 0.0099995 73000
74.000 -5.6466509e-05 0.0099995 74000
75.000 -5.8933716e-05 0.0099995 75000
76.000 -6.1933072e-05 0.0099995 76000
77.000 -6.5579519e-05 0.0099995 77000
78.000 -7.0012803e-05 0.0099995 78000
79.000 -7.5402787e-05 0.0099995 79000
80.000 -8.1955899e-05 0.0099995 80000
81.000 -8.9922921e-05 0.0099995 81000
82.000 -9.9608400e-05 0.0099995 82000
83.000 -0.00011138199 0.0099995 83000
84.000 -0.00012569211 0.0099995 84000
85.000 -0.00014308226 0.0099995 85000
86.000 -0.00016421063 0.0099995 86000
87.000 -0.00018987331 0.0099995 87000
88.000 -0.00022103185 0.0099995 88000
89.000 -0.00025884554 0.0099995 89000
90.000 -0.00030470916 0.0099995 90000
91.000 -0.00036029630 0.0099995 91000
92.000 -0.00042760869 0.0099995 92000
93.000 -0.00050903110 0.0099995 93000
94.000 -0.00060739106 0.0099995 94000
95.000 -0.00072602135 0.0099995 95000
96.000 -0.00086882233 0.0099995 96000
97.000 -0.0010403186 0.0099995 97000
98.000 -0.0012457029 0.0099995 98000
99.000 -0.0014908563 0.0099995 99000
100.00 -0.0017823312 0.0099995 100000
101.00 -0.0021272803 0.0099995 101000
102.00 -0.0025333114 0.0099995 102000
103.00 -0.0030082482 0.0099995 103000
104.00 -0.0035597800 0.0099995 104000
105.00 -0.0041949895 0.0099995 105000
106.00 -0.0049197605 0.0099995 106000
107.00 -0.0057380917 0.0099995 107000
108.00 -0.0066513606 0.0099995 108000
109.00 -0.0076576161 0.0099995 109000
110.00 -0.0087509982 0.0099995 110000
111.00 -0.0099213990 0.0099995 111000
112.00 -0.011154473 0.0099995 112000
113.00 -0.012432080 0.0099995 113000
114.00 -0.013733179 0.0099995 114000
115.00 -0.015035135 0.0099995 115000
116.00 -0.016315306 0.0099995 116000
117.00 -0.017552702 0.0099995 117000
118.00 -0.018729513 0.0099995 118000
119.00 -0.019832254 0.0099995 119000
120.00 -0.020852398 0.0099995 120000
121.00 -0.021786424 0.0099995 121000
122.00 -0.022635347 0.0099995 122000
123.00 -0.023403845 0.0099995 123000
124.00 -0.024099202 0.0099995 124000
125.00 -0.024730221 0.0099995 125000
126.00 -0.025306268 0.0099995 126000
127.00 -0.025836527 0.0099995 127000
128.00 -0.026329492 0.0099995 128000
129.00 -0.026792677 0.0099995 129000
130.00 -0.027232505 0.0099995 130000
131.00 -0.027654319 0.0099995 131000
132.00 -0.028062475 0.0099995 132000
133.00 -0.028460469 0.0099995 133000
134.00 -0.028851079 0.0099995 134000
135.00 -0.029236502 0.0099995 135000
136.00 -0.029618474 0.0099995 136000
137.00 -0.029998370 0.0099995 137000
138.00 -0.030377293 0.0099995 138000
139.00 -0.030756132 0.0099995 139000
140.00 -0.031135615 0.0099995 140000
141.00 -0.031516346 0.0099995 141000
142.00 -0.031898829 0.0099995 142000
143.00 -0.032283485 0.0099995 143000
144.00 -0.032670666 0.0099995 144000
145.00 -0.033060660 0.0099995 145000
146.00 -0.033453697 0.0099995 146000
147.00 -0.033849952 0.0099995 147000
148.00 -0.034249550 0.0099995 148000
149.00 -0.034652566 0.0099995 149000
150.00 -0.035059036 0.0099995 150000
151.00 -0.035468958 0.0099995 151000
152.00 -0.035882296 0.0099995 152000
153.00 -0.036298988 0.0099995 153000
154.00 -0.036718945 0.0099995 154000
155.00 -0.037142052 0.0099995 155000
156.00 -0.037568172 0.0099995 156000
157.00 -0.037997134 0.0099995 157000
158.00 -0.038428737 0.0099995 158000
159.00 -0.038862739 0.0099995 159000
160.00 -0.039298855 0.0099995 160000
161.00 -0.039736750 0.0099995 161000
162.00 -0.040176041 0.0099995 162000
163.00 -0.040616291 0.0099995 163000
164.00 -0.041057021 0.0099995 164000
165.00 -0.041497706 0.0099995 165000
166.00 -0.041937794 0.0099995 166000
167.00 -0.042376710 0.0099995 167000
168.00 -0.042813878 0.0099995 168000
169.00 -0.043248730 0.0099995 169000
170.00 -0.043680726 0.0099995 170000
171.00 -0.044109364 0.0099995 171000
